state_name,district_name,court_name,est_code,updated_type_name,updated_disp_name,disp_nature,fil_year,reg_year_date,decision_year,age_interval,total_cases
Delhi,South,"District and Sessions Judge, South, Saket",DLST01,Sessions Case (SC),NA,0,2018,2018,NA,one to two years,110
Delhi,South,"District and Sessions Judge, South, Saket",DLST01,Sessions Case (SC),NA,0,2018,2018,NA,two to three years,28
Delhi,South,"District and Sessions Judge, South, Saket",DLST01,Sessions Case (SC),NA,0,2019,2018,NA,one to two years,3
Delhi,South,"District and Sessions Judge, South, Saket",DLST01,Sessions Case (SC),NA,0,2019,2019,NA,one to two years,40
Delhi,South,"District and Sessions Judge, South, Saket",DLST01,Sessions Case (SC),NA,0,2019,2019,NA,six months to one year,82
Delhi,South,"District and Sessions Judge, South, Saket",DLST01,Sessions Case (SC),NA,0,2019,2019,NA,three to six months,29
Delhi,South,"District and Sessions Judge, South, Saket",DLST01,Sessions Case (SC),NA,0,2019,2020,NA,one to three months,2
Delhi,South,"District and Sessions Judge, South, Saket",DLST01,Sessions Case (SC),NA,0,2020,2019,NA,three to six months,1
Delhi,South,"District and Sessions Judge, South, Saket",DLST01,Sessions Case (SC),NA,0,2020,2020,NA,less than one month,1
Delhi,South,"District and Sessions Judge, South, Saket",DLST01,Sessions Case (SC),NA,0,2020,2020,NA,one to three months,18
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Abated,5,2016,2016,2019,three to four years,1
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Abated,5,2017,2017,2017,less than one month,1
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Abated,5,2017,2017,2020,three to four years,1
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Abated,5,2018,2018,2018,less than one month,1
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Abated,5,2018,2018,2018,one to three months,1
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Acquitted,1,2013,2013,2019,six to seven years,4
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Acquitted,1,2014,2014,2019,five to six years,2
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Acquitted,1,2014,2014,2020,five to six years,3
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Acquitted,1,2014,2014,2020,six to seven years,1
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Acquitted,1,2015,2015,2019,four to five years,1
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Acquitted,1,2015,2015,2020,four to five years,1
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Acquitted,1,2016,2016,2017,six months to one year,1
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Acquitted,1,2016,2016,2018,one to two years,1
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Acquitted,1,2016,2016,2018,two to three years,1
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Acquitted,1,2016,2016,2019,two to three years,1
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Acquitted,1,2016,2016,2020,three to four years,2
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Acquitted,1,2017,2017,2018,six months to one year,2
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Acquitted,1,2017,2017,2018,three to six months,1
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Acquitted,1,2017,2017,2019,one to two years,1
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Acquitted,1,2017,2017,2019,two to three years,1
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Acquitted,1,2017,2017,2020,two to three years,1
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Acquitted,1,2018,2018,2019,one to two years,7
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Acquitted,1,2018,2018,2019,six months to one year,4
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Acquitted,1,2018,2018,2019,three to six months,1
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Acquitted,1,2018,2018,2020,one to two years,1
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Acquitted,1,2019,2019,2019,six months to one year,3
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Acquitted,1,2019,2019,2019,three to six months,1
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Acquitted,1,2019,2019,2020,one to three months,1
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Acquitted,1,2019,2019,2020,six months to one year,3
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Acquitted,1,2019,2019,2020,three to six months,3
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Adjourned Sine die,11,2019,2019,2019,one to three months,1
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Allowed,31,2016,2016,2018,one to two years,1
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Allowed,31,2017,2017,2017,less than one month,2
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Allowed,31,2017,2017,2018,three to six months,2
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Allowed,31,2018,2018,2018,less than one month,1
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Allowed,31,2018,2018,2019,one to two years,2
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Allowed,31,2018,2018,2019,six months to one year,1
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Cancelled,53,2016,2016,2016,less than one month,1
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Cancelled,53,2017,2017,2018,three to six months,1
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Convicted,2,2013,2013,2019,six to seven years,2
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Convicted,2,2013,2013,2020,six to seven years,2
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Convicted,2,2014,2014,2019,five to six years,3
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Convicted,2,2014,2014,2020,five to six years,1
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Convicted,2,2014,2014,2020,six to seven years,1
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Convicted,2,2015,2015,2020,four to five years,2
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Convicted,2,2017,2017,2019,two to three years,1
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Convicted,2,2017,2017,2020,two to three years,1
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Disposed,8,2017,2017,2018,one to three months,1
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Disposed,8,2018,2018,2019,one to two years,1
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Disposed,8,2018,2018,2019,six months to one year,1
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),PO Consigned,12,2018,2018,2020,one to two years,1
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Quashed,17,2017,2017,2018,one to two years,1
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Quashed,17,2018,2018,2018,one to three months,1
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Quashed,17,2018,2018,2019,one to two years,1
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Transferred,69,2019,2019,2019,six months to one year,1
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Transferred - Committal,70,2016,2016,2018,one to two years,1
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Untraced,46,2018,2018,2020,one to two years,1
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),Untraced,46,2019,2019,2019,one to three months,1
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),NA,0,2013,2013,NA,six to seven years,3
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),NA,0,2014,2014,NA,five to six years,14
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),NA,0,2014,2014,NA,six to seven years,1
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),NA,0,2015,2015,NA,five to six years,10
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),NA,0,2015,2015,NA,four to five years,25
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),NA,0,2016,2016,NA,four to five years,10
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),NA,0,2016,2016,NA,three to four years,52
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),NA,0,2017,2017,NA,three to four years,28
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),NA,0,2017,2017,NA,two to three years,90
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),NA,0,2018,2018,NA,one to two years,127
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),NA,0,2018,2018,NA,two to three years,26
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),NA,0,2019,2019,NA,one to two years,30
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),NA,0,2019,2019,NA,six months to one year,70
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),NA,0,2019,2019,NA,three to six months,37
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),NA,0,2019,2020,NA,one to three months,2
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),NA,0,2020,2020,NA,less than one month,2
Delhi,South East,"District and Sessions Judge, South-East, Saket",DLSE01,Sessions Case (SC),NA,0,2020,2020,NA,one to three months,18
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Cr. Case,Acquitted,1,2016,2016,2017,six months to one year,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Cr. Case,Acquitted,1,2016,2016,2018,one to two years,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Cr. Case,Discharged,3,2016,2016,2016,less than one month,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Cr. Case,Discharged,3,2017,2017,2017,less than one month,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Cr. Case,Remand back,9,2016,2016,2016,less than one month,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Cr. Case,Untraced,46,2016,2016,2016,one to three months,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Abated,5,2016,2016,2018,two to three years,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Abated,5,2016,2016,2019,three to four years,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Abated,5,2017,2017,2017,six months to one year,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Abated,5,2017,2017,2019,one to two years,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Abated,5,2017,2017,2019,two to three years,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Abated,5,2017,2017,2020,two to three years,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Abated,5,2018,2018,2018,one to three months,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Abated,5,2019,2019,2019,six months to one year,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Acquitted,1,2013,2013,2019,five to six years,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Acquitted,1,2013,2013,2019,six to seven years,5
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Acquitted,1,2013,2013,2020,six to seven years,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Acquitted,1,2014,2014,2019,five to six years,9
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Acquitted,1,2014,2014,2020,five to six years,2
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Acquitted,1,2015,2015,2019,four to five years,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Acquitted,1,2015,2015,2020,four to five years,3
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Acquitted,1,2016,2016,2016,three to six months,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Acquitted,1,2016,2016,2017,one to two years,3
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Acquitted,1,2016,2016,2017,six months to one year,9
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Acquitted,1,2016,2016,2017,three to six months,3
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Acquitted,1,2016,2016,2018,one to two years,11
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Acquitted,1,2016,2016,2018,two to three years,2
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Acquitted,1,2016,2016,2019,three to four years,2
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Acquitted,1,2016,2016,2019,two to three years,3
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Acquitted,1,2016,2016,2020,four to five years,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Acquitted,1,2016,2016,2020,three to four years,2
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Acquitted,1,2017,2017,2017,less than one month,4
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Acquitted,1,2017,2017,2017,one to three months,5
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Acquitted,1,2017,2017,2017,six months to one year,3
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Acquitted,1,2017,2017,2017,three to six months,4
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Acquitted,1,2017,2017,2018,one to three months,4
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Acquitted,1,2017,2017,2018,one to two years,10
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Acquitted,1,2017,2017,2018,six months to one year,9
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Acquitted,1,2017,2017,2018,three to six months,6
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Acquitted,1,2017,2017,2019,one to two years,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Acquitted,1,2017,2017,2019,two to three years,5
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Acquitted,1,2017,2017,2020,three to four years,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Acquitted,1,2018,2018,2018,less than one month,2
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Acquitted,1,2018,2018,2018,one to three months,6
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Acquitted,1,2018,2018,2018,six months to one year,5
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Acquitted,1,2018,2018,2018,three to six months,13
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Acquitted,1,2018,2018,2019,one to three months,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Acquitted,1,2018,2018,2019,one to two years,4
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Acquitted,1,2018,2018,2019,six months to one year,10
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Acquitted,1,2018,2018,2019,three to six months,13
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Acquitted,1,2018,2018,2020,one to two years,3
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Acquitted,1,2019,2019,2019,less than one month,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Acquitted,1,2019,2019,2019,one to three months,4
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Acquitted,1,2019,2019,2019,six months to one year,5
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Acquitted,1,2019,2019,2019,three to six months,4
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Acquitted,1,2019,2019,2020,six months to one year,4
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Acquitted,1,2019,2019,2020,three to six months,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Acquitted,1,2020,2020,2020,less than one month,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Adjourned Sine die,11,2018,2018,2019,six months to one year,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Allowed,31,2016,2016,2016,less than one month,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Allowed,31,2017,2017,2017,less than one month,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Allowed,31,2017,2017,2018,six months to one year,2
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Allowed,31,2017,2017,2018,three to six months,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Allowed,31,2017,2017,2019,two to three years,2
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Allowed,31,2018,2018,2018,less than one month,9
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Allowed,31,2018,2018,2018,one to three months,4
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Allowed,31,2018,2018,2019,less than one month,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Allowed,31,2018,2018,2019,one to two years,5
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Allowed,31,2018,2018,2019,six months to one year,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Allowed,31,2019,2019,2019,less than one month,2
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Allowed,31,2019,2019,2019,one to three months,2
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Allowed,31,2019,2019,2019,three to six months,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Allowed,31,2019,2019,2020,three to six months,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Cancelled,53,2017,2017,2017,less than one month,2
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Cancelled,53,2018,2018,2018,one to three months,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Cancelled,53,2018,2018,2019,three to six months,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Convicted,2,2013,2013,2020,six to seven years,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Convicted,2,2014,2014,2019,five to six years,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Convicted,2,2014,2014,2020,five to six years,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Convicted,2,2015,2015,2019,four to five years,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Convicted,2,2015,2015,2020,four to five years,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Convicted,2,2017,2017,2018,one to two years,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Convicted,2,2017,2017,2018,six months to one year,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Convicted,2,2017,2017,2019,one to two years,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Convicted,2,2017,2017,2019,two to three years,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Convicted,2,2017,2017,2020,two to three years,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Convicted,2,2018,2018,2018,less than one month,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Convicted,2,2018,2018,2018,one to three months,2
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Convicted,2,2018,2018,2018,three to six months,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Convicted,2,2018,2018,2019,one to three months,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Convicted,2,2018,2018,2019,three to six months,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Convicted,2,2018,2018,2020,one to two years,2
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Convicted - Fined,7,2013,2013,2020,six to seven years,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Convicted - Fined,7,2014,2014,2018,four to five years,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Convicted - Fined,7,2016,2016,2020,three to four years,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Convicted - Fined,7,2017,2017,2018,six months to one year,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Convicted - Fined,7,2017,2017,2019,one to two years,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Convicted - Fined,7,2017,2017,2019,two to three years,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Convicted - Fined,7,2017,2017,2020,two to three years,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Convicted - Fined,7,2017,2018,2018,six months to one year,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Convicted - Fined,7,2018,2018,2018,six months to one year,2
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Convicted - Fined,7,2018,2018,2018,three to six months,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Convicted - Fined,7,2018,2018,2019,six months to one year,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Convicted - Plead Guilty,24,2018,2018,2019,six months to one year,2
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Convicted - Plead Guilty,24,2018,2018,2019,three to six months,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Convicted - Undergone,34,2013,2013,2020,six to seven years,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Discharged,3,2017,2017,2018,less than one month,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Discharged,3,2017,2017,2018,three to six months,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Discharged,3,2018,2018,2018,less than one month,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Discharged,3,2018,2018,2018,one to three months,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Discharged,3,2018,2018,2018,three to six months,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Discharged,3,2018,2018,2019,one to three months,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Discharged,3,2019,2019,2019,one to three months,2
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Discharged,3,2019,2019,2020,one to three months,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Disposed,8,2016,2016,2016,less than one month,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Disposed,8,2017,2017,2017,less than one month,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),Further investigation ordered,52,2016,2016,2017,one to three months,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),PO Consigned,12,2014,2014,2019,five to six years,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),PO Consigned,12,2016,2016,2019,three to four years,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),PO Consigned,12,2017,2017,2019,two to three years,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),PO Consigned,12,2018,2018,2018,one to three months,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),PO Consigned,12,2018,2018,2019,one to two years,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),PO Consigned,12,2018,2018,2019,three to six months,1
Delhi,South West,"District and Sessions Judge, South-West, DWK",DLSW01,Sessions Case (SC),PO Consigned,12,2019,2019,2019,six months to one year,1
